order_id,customer_id,order_date,status,category,payment_method,quantity,discount_percent,amount,delivery_days,rating
O105199,C01603,2026-07-04,completed,home,wallet,1,25.0,759.58,2.0,4.0
O105200,C01295,2026-07-31,processing,electronics,card,3,24.0,415.62,19.0,
O105201,C00821,2024-04-12,completed,electronics,card,4,12.0,1019.51,8.0,3.0
O105202,C00675,2026-07-19,processing,electronics,cash,3,19.0,2850.64,5.0,
O105203,C00694,2026-07-31,completed,clothing,card,1,13.0,406.25,9.0,3.0
O105204,C00718,2026-02-11,cancelled,electronics,card,2,23.0,986.96,,
O105205,C00578,2026-02-27,delivered,clothing,sbp,3,1.0,773.17,13.0,2.0
O105206,C00622,2025-10-02,cancelled,electronics,card,2,15.0,3129.69,,
O105207,C01137,2025-12-06,delivered,clothing,sbp,4,12.0,6710.52,6.0,5.0
O105208,C00541,2026-07-09,cancelled,electronics,card,4,14.0,1641.06,,
O105209,,2026-03-03,CANCELED,clothing,card,2,29.0,826.97,,
O105210,C01419,2026-07-31,completed,beauty,card,4,15.0,5467.81,1.0,5.0
O105211,C00657,2026-02-19,processing,clothing,card,3,11.0,3413.46,2.0,
O105212,C00214,2025-05-11,delivered,home,cash,1,,150.0,2.0,4.0
O105213,C00034,2025-09-25,completed,clothing,cash,5,27.0,4243.01,2.0,5.0
O105214,C01531,2024-08-03,completed,electronics,card,4,25.0,2930.52,5.0,3.0
O105215,C01897,2025-06-08,delivered,clothing,wallet,5,21.0,2860.57,17.0,2.0
O105216,C01366,2024-03-13,cancelled,clothing,card,5,28.0,1220.92,,
O105217,C00122,2026-02-22,cancelled,home,wallet,2,27.0,496.95,,
O105218,C01127,2026-07-31,completed,electronics,card,5,6.0,206.57,1.0,4.0
O105219,C00542,2024-04-06,delivered,toys,cash,5,6.0,1457.24,6.0,4.0
O105220,C00642,2026-07-12,completed,home,cash,1,,150.0,1.0,5.0
O105221,C01843,2026-07-31,completed,clothing,card,4,20.0,1278.68,7.0,3.0
O105222,C01649,2026-06-23,cancelled,toys,sbp,5,28.0,3398.76,,
O105223,C01471,2026-05-03,completed,electronics,card,1,3.0,193.61,17.0,1.0
O105224,C01002,2026-07-31,completed,beauty,cash,1,27.0,1430.16,11.0,3.0
O105225,C01157,2024-07-19,completed,electronics,sbp,2,15.0,4712.14,16.0,3.0
O105226,C01832,2026-07-31,completed,clothing,card,1,19.0,595.58,13.0,2.0
O105227,C01322,2024-09-12,completed,electronics,card,1,22.0,801.78,15.0,2.0
O105228,C01158,2026-07-12,completed,beauty,cash,2,6.0,269.99,5.0,4.0
O105229,C00195,2026-07-31,delivered,clothing,card,2,5.0,1141.24,13.0,
O105230,C01993,2025-09-12,processing,home,card,3,10.0,480.34,19.0,
O105231,C01618,2025-11-27,completed,toys,card,5,29.0,620.32,12.0,2.0
O105232,C00730,2026-04-25,cancelled,electronics,card,5,,894.81,,
O105233,C00501,2024-12-03,delivered,toys,cash,1,14.0,435.51,20.0,2.0
O105234,C01936,2025-02-06,completed,clothing,cash,5,23.0,2384.84,14.0,3.0
O105235,C01913,2024-07-10,completed,beauty,card,4,13.0,1859.48,1.0,5.0
O105236,C00841,2024-12-04,completed,clothing,card,2,,388.44,10.0,3.0
O105237,C00463,2026-07-31,cancelled,beauty,card,3,27.0,1609.27,,
O105238,C01596,2025-04-16,delivered,beauty,wallet,3,25.0,847.52,5.0,4.0
O105239,C01251,2024-09-29,completed,clothing,cash,5,26.0,2730.93,14.0,3.0
O105240,C01801,2024-03-27,completed,home,card,1,19.0,407.98,5.0,5.0
O105241,C01091,2026-01-17,completed,toys,card,3,,349.49,999.0,1.0
O105242,C01104,2024-06-03,delivered,beauty,sbp,5,29.0,1430.74,6.0,4.0
O105243,C00287,2025-03-16,completed,toys,card,4,20.0,3046.36,20.0,1.0
O105244,C01207,2026-04-07,delivered,home,card,2,23.0,1927.7,18.0,
O105245,C00726,2024-04-29,delivered,clothing,card,5,20.0,919.62,16.0,2.0
O105246,C00411,2025-03-25,delivered,beauty,card,2,11.0,534.77,8.0,4.0
O105247,C01563,2024-10-01,completed,home,wallet,2,7.0,689.07,12.0,3.0
O105248,C00692,2026-04-10,delivered,electronics,sbp,5,19.0,6289.63,17.0,2.0
O105249,C00426,2025-01-16,delivered,electronics,card,4,23.0,2868.7,6.0,4.0
O105250,C01922,2026-01-07,cancelled,electronics,cash,2,23.0,353.96,,
O105251,C01926,2024-06-01,delivered,home,sbp,4,19.0,2921.85,18.0,2.0
O105252,C00990,2026-01-27,completed,beauty,card,1,21.0,1359.67,9.0,3.0
O105253,C00591,2026-04-13,completed,beauty,sbp,2,10.0,1171.77,7.0,4.0
O105254,C00324,2026-07-31,delivered,electronics,card,5,0.0,1325.35,11.0,2.0
O105255,C01254,2026-05-20,delivered,electronics,card,2,29.0,1942.42,15.0,2.0
O105256,C01222,2025-08-27,delivered,electronics,wallet,1,5.0,571.34,1.0,5.0
O105257,C01238,2024-06-18,delivered,home,cash,5,15.0,2017.67,7.0,4.0
O105258,C01536,2025-01-16,cancelled,beauty,card,1,28.0,1006.76,,
O105259,C00942,2025-09-17,cancelled,beauty,card,5,22.0,2456.06,,
O105260,C01367,2025-09-26,completed,electronics,cash,3,28.0,1576.81,13.0,2.0
O105261,C01311,2025-10-20,completed,beauty,cash,2,20.0,1961.19,9.0,3.0
O105262,C01592,2025-09-05,processing,home,card,2,0.0,660.09,2.0,
O105263,C01488,2024-08-22,delivered,toys,cash,1,0.0,195.38,10.0,3.0
O105264,C00072,2024-12-29,processing,beauty,sbp,5,24.0,3195.95,1.0,
O105265,C01239,2025-03-20,delivered,clothing,sbp,5,14.0,8560.37,9.0,3.0
O105266,C01951,2026-07-31,processing,beauty,card,4,16.0,319.48,3.0,
O105267,C01120,2025-08-22,completed,clothing,wallet,2,18.0,1771.99,16.0,3.0
O105268,C01060,2025-05-31,delivered,beauty,card,3,17.0,1519.95,16.0,
O105269,C01214,2026-07-31,delivered,beauty,sbp,4,30.0,1285.6,12.0,3.0
O105270,C01120,2026-03-14,completed,beauty,card,1,1.0,293.81,17.0,2.0
O105271,C00804,2026-07-31,completed,electronics,wallet,4,4.0,4058.88,11.0,2.0
O105272,C01988,2024-12-28,completed,beauty,sbp,2,2.0,1697.74,19.0,1.0
O105273,C00142,2024-12-05,completed,electronics,sbp,4,21.0,859.73,10.0,3.0
O105274,C01629,2025-09-23,processing,beauty,card,5,16.0,3143.63,1.0,
O105275,C00320,2026-07-24,processing,toys,sbp,2,13.0,2954.23,10.0,
O105276,C00413,2024-12-04,cancelled,electronics,card,2,27.0,1721.72,,
O105277,C01214,2026-07-31,processing,home,card,3,14.0,389.28,17.0,
O105278,C01276,2026-06-18,cancelled,home,wallet,1,25.0,826.17,,
O105279,C01855,2024-11-19,processing,beauty,cash,2,4.0,363.29,10.0,
O105280,C00589,2026-07-31,completed,electronics,cash,2,10.0,1173.34,7.0,4.0
O105281,C00052,2024-09-16,completed,toys,card,1,16.0,270.93,10.0,4.0
O105282,C00511,2026-07-31,cancelled,toys,card,4,26.0,2719.74,,
O105283,C01089,2025-09-29,delivered,home,card,3,1.0,865.09,3.0,3.0
O105284,C00715,2026-07-31,delivered,clothing,card,5,13.0,1066.72,6.0,4.0
O105285,C00505,2025-04-09,delivered,home,wallet,2,12.0,1267.84,5.0,4.0
O105286,C01829,2026-02-10,completed,electronics,card,2,24.0,1080.8,3.0,5.0
O105287,C01124,2025-05-02,completed,beauty,card,3,12.0,2852.37,17.0,2.0
O105288,C01345,2024-10-10,delivered,electronics,card,2,9.0,644.8,17.0,2.0
O105289,C01500,2026-07-31,delivered,clothing,card,4,5.0,587.07,17.0,3.0
O105290,C00819,2025-09-08,completed,electronics,card,5,23.0,4231.35,9.0,3.0
O105291,,2026-07-31,delivered,home,sbp,4,30.0,6271.77,8.0,3.0
O105292,C01928,2025-02-07,completed,home,card,1,23.0,310.36,6.0,4.0
O105293,C01450,2024-04-04,delivered,home,card,4,22.0,2907.96,4.0,5.0
O105294,C00594,2026-07-31,delivered,electronics,card,2,17.0,767.99,8.0,3.0
O105295,C01558,2026-07-31,delivered,clothing,cash,5,29.0,11561.93,16.0,
O105296,C00473,2025-08-07,processing,clothing,card,2,7.0,647.04,2.0,
O105297,C00146,2026-07-31,delivered,home,card,4,23.0,1899.64,19.0,2.0
O105298,C00889,2024-02-05,processing,electronics,wallet,2,8.0,195.49,8.0,
O105299,C01020,2025-04-10,cancelled,home,card,5,15.0,8672.45,,
O105300,C00940,2026-03-26,cancelled,clothing,card,1,3.0,321.34,,
O105301,C00524,2026-07-31,cancelled,toys,sbp,5,18.0,6961.95,,
O105302,C00546,2024-02-23,delivered,clothing,card,5,13.0,1441.36,12.0,3.0
O105303,C01843,2026-06-20,delivered,electronics,sbp,1,5.0,462.67,10.0,3.0
O105304,C00584,2024-12-11,delivered,electronics,card,2,24.0,527.45,5.0,4.0
O105305,C01566,2025-10-22,completed,electronics,card,2,4.0,466.58,18.0,1.0
O105306,C00516,2025-03-02,completed,electronics,card,2,22.0,779.52,11.0,3.0
O105307,C00216,2025-04-17,completed,beauty,card,3,15.0,1323.22,4.0,
O105308,C00127,2024-11-28,delivered,home,card,4,30.0,1472.07,13.0,3.0
O105309,C00487,2025-03-03,completed,electronics,card,1,6.0,150.0,1.0,5.0
O105310,C01683,2024-11-24,delivered,beauty,card,5,,3091.38,9.0,4.0
O105311,C00911,2026-06-15,completed,electronics,card,1,,150.0,19.0,2.0
O105312,C01391,2025-07-25,completed,beauty,card,3,13.0,1128.11,9.0,4.0
O105313,C01926,2024-07-13,delivered,electronics,card,4,9.0,556.64,12.0,3.0
O105314,C00097,2024-11-11,cancelled,clothing,card,2,9.0,2025.13,,
O105315,C00220,2026-05-05,completed,beauty,sbp,3,2.0,3961.23,13.0,4.0
O105316,C01841,2025-09-25,processing,electronics,wallet,1,27.0,791.16,11.0,
O105317,C01136,2024-11-15,completed,electronics,card,1,18.0,336.64,3.0,5.0
O105318,C01236,2025-02-23,delivered,beauty,card,3,14.0,816.79,16.0,2.0
O105319,C00683,2026-07-31,completed,home,card,1,17.0,402.24,15.0,3.0
O105320,C01654,2026-01-20,completed,beauty,card,3,0.0,1414.8,9.0,4.0
O105321,C01293,2025-11-10,completed,home,card,5,8.0,3624.76,12.0,4.0
O105322,C00516,2024-07-25,completed,electronics,sbp,2,2.0,1354.83,9.0,3.0
O105323,C99999,2026-03-06,delivered,home,wallet,4,3.0,385.93,7.0,4.0
O105324,C00008,2025-12-03,delivered,beauty,card,4,27.0,3347.64,2.0,4.0
O105325,C00482,2026-07-31,completed,electronics,card,4,19.0,2683.24,14.0,2.0
O105326,C00408,2025-03-25,processing,electronics,card,4,1.0,1054.51,4.0,
O105327,C01572,2025-08-21,delivered,home,cash,4,22.0,908.95,19.0,2.0
O105328,C01471,2026-07-31,completed,beauty,sbp,1,21.0,517.65,20.0,
O105329,C00183,2026-01-01,completed,clothing,card,5,5.0,2845.52,19.0,2.0
O105330,C01813,2026-07-08,completed,home,card,5,10.0,1020.27,12.0,3.0
O105331,C01637,2024-11-02,cancelled,electronics,cash,2,23.0,1032.52,,
O105332,C00870,2024-04-21,delivered,clothing,card,3,,1713.37,15.0,4.0
O105333,C00424,2026-05-29,completed,home,cash,5,20.0,4894.54,2.0,5.0
O105334,C00841,2024-09-20,completed,electronics,card,2,13.0,901.74,17.0,1.0
O105335,C01180,2024-06-18,completed,clothing,card,1,24.0,150.0,11.0,2.0
O105336,C01261,2025-05-22,completed,home,card,4,16.0,2411.31,12.0,3.0
O105337,C00695,2025-01-06,delivered,clothing,sbp,2,1.0,254.83,13.0,2.0
O105338,C00204,2026-06-07,processing,beauty,card,4,19.0,998.57,16.0,
O105339,C01220,2025-08-02,completed,toys,card,3,,501.7,19.0,1.0
O105340,C01411,2025-01-26,completed,home,card,4,24.0,2925.99,11.0,4.0
O105341,C00535,2025-09-03,completed,beauty,sbp,1,20.0,206.66,13.0,2.0
O105342,C01280,2026-04-20,completed,toys,card,3,3.0,3288.12,17.0,
O105343,C01138,2025-07-17,delivered,home,sbp,3,8.0,585.39,16.0,2.0
O105344,C01003,2025-09-17,Processing ,beauty,wallet,3,27.0,295.24,9.0,
O105345,C00017,2025-10-01,delivered,electronics,card,5,27.0,1865.16,15.0,3.0
O105346,C00615,2026-03-02,completed,beauty,wallet,3,1.0,510.96,3.0,4.0
O105347,C00749,2025-01-16,cancelled,electronics,card,5,18.0,7063.54,,
O105348,C01668,2026-07-31,cancelled,electronics,cash,2,25.0,572.21,,
O105349,C01653,2024-07-05,completed,home,card,5,4.0,6203.08,7.0,3.0
O105350,C01748,2025-08-10,processing,electronics,cash,1,29.0,385.78,10.0,
O105351,C00927,2025-07-05,delivered,electronics,cash,3,26.0,1965.61,13.0,2.0
O105352,C00654,2026-07-31,cancelled,home,card,5,17.0,1613.16,,
O105353,C00999,2026-07-31,delivered,electronics,card,5,22.0,16500.68,13.0,2.0
O105354,C01584,2025-02-06,completed,beauty,card,1,1.0,196.55,2.0,4.0
O105355,C01244,2025-11-11,cancelled,toys,card,2,8.0,150.0,,
O105356,C01203,2026-07-31,delivered,home,card,4,3.0,2427.1,2.0,
O105357,C00869,2025-04-15,processing,electronics,cash,1,16.0,217.03,7.0,
O105358,C01393,2026-07-31,completed,home,card,2,24.0,1160.48,6.0,3.0
O105359,C01735,2026-07-31,completed,electronics,card,5,12.0,2330.85,3.0,4.0
O105360,C01336,2026-07-31,delivered,home,wallet,5,12.0,1613.1,9.0,3.0
O105361,C00807,2025-12-16,delivered,electronics,card,3,0.0,1067.48,2.0,4.0
O105362,C01680,2025-12-28,completed,clothing,cash,3,4.0,2050.85,14.0,3.0
O105363,C01886,2025-03-02,delivered,electronics,card,2,14.0,738.14,2.0,4.0
O105364,C01594,2024-10-24,delivered,toys,cash,1,14.0,436.07,18.0,3.0
O105365,C01754,2025-07-26,delivered,electronics,sbp,4,7.0,1323.51,14.0,3.0
O105366,C00531,2026-03-27,completed,clothing,card,1,5.0,1812.94,7.0,2.0
O105367,C00843,2026-05-01,delivered,electronics,card,4,4.0,5619.37,11.0,3.0
O105368,C00499,2026-07-31,delivered,clothing,card,2,21.0,303.45,11.0,3.0
O105369,C00732,2025-03-31,cancelled,toys,card,4,2.0,1975.01,,
O105370,C01467,2025-12-28,delivered,electronics,cash,3,11.0,770.45,5.0,4.0
O105371,C01354,2026-07-31,Completed,electronics,cash,5,6.0,909.82,3.0,4.0
O105372,C00007,2024-04-29,completed,electronics,card,4,10.0,152.57,9.0,
O105373,C01511,2025-08-02,completed,home,card,5,23.0,1898.99,20.0,2.0
O105374,C00385,2024-05-03,completed,home,card,5,25.0,2019.31,6.0,5.0
O105375,C00372,2026-05-28,delivered,beauty,card,4,11.0,5831.42,10.0,
O105376,C01088,2026-07-31,cancelled,beauty,card,2,25.0,2278.1,,
O105377,C00483,2024-08-21,processing,electronics,card,1,4.0,730.31,16.0,
O105378,C01926,2024-07-24,delivered,toys,card,4,23.0,3556.79,4.0,4.0
O105379,C00293,2026-07-31,delivered,beauty,wallet,4,5.0,3895.84,5.0,5.0
O105380,C00304,2026-07-30,delivered,home,card,2,9.0,1455.68,4.0,4.0
O105381,C01522,2026-03-19,completed,clothing,card,1,20.0,1491.9,7.0,3.0
O105382,C00574,2024-02-19,delivered,home,card,5,9.0,892.27,5.0,4.0
O105383,C01429,2025-05-11,completed,home,cash,3,12.0,1000.93,3.0,5.0
O105384,C01363,2024-12-19,delivered,clothing,sbp,1,3.0,298.0,2.0,4.0
O105385,C00379,2025-03-21,processing,electronics,cash,5,19.0,1584.88,8.0,
O105386,C01160,2025-04-29,delivered,home,card,5,14.0,2182.3,6.0,4.0
O105387,C01074,2026-01-28,completed,home,card,3,1.0,5457.1,8.0,3.0
O105388,C00190,2025-03-31,delivered,electronics,sbp,2,7.0,2017.11,6.0,4.0
O105389,C01529,2025-01-11,processing,toys,sbp,2,22.0,2621.88,7.0,
O105390,C01715,2026-02-16,completed,electronics,wallet,4,11.0,1851.87,3.0,5.0
O105391,C01895,2024-08-02,processing,electronics,sbp,2,29.0,893.0,19.0,
O105392,C00176,2025-05-05,processing,clothing,card,3,28.0,2347.98,5.0,
O105393,C00358,2026-07-31,delivered,home,card,1,24.0,696.2,17.0,2.0
O105394,C01651,2024-12-06,completed,electronics,cash,3,27.0,2087.6,15.0,3.0
O105395,C00609,2026-07-31,completed,home,cash,2,22.0,6297.25,3.0,5.0
O105396,C01252,2025-05-25,completed,clothing,card,5,13.0,3936.79,10.0,2.0
O105397,C00697,2026-01-27,completed,electronics,cash,4,6.0,1050.06,8.0,4.0
O105398,C00436,2024-11-26,cancelled,electronics,wallet,3,19.0,841.75,,
O105399,C01250,2026-07-31,processing,clothing,card,3,,2898.93,7.0,
O105400,C00412,2025-07-27,completed,clothing,card,2,30.0,1815.6,13.0,3.0
O105401,C00273,2025-02-09,delivered,electronics,card,4,4.0,4312.53,19.0,1.0
O105402,C01061,2026-07-31,delivered,clothing,card,3,16.0,2242.44,7.0,4.0
O105403,C00387,2024-06-13,completed,clothing,sbp,1,,214.42,13.0,3.0
O105404,C00385,2024-02-09,delivered,toys,cash,1,16.0,1684.71,7.0,4.0
O105405,C01561,2024-10-09,processing,home,card,3,23.0,4328.24,18.0,
O105406,C01058,2026-07-31,completed,electronics,sbp,2,0.0,723.9,7.0,4.0
O105407,C01085,2025-05-15,completed,clothing,card,1,3.0,660.63,9.0,4.0
O105408,C00287,2025-01-29,delivered,electronics,card,2,1.0,1143.43,7.0,3.0
O105409,C00321,2025-05-21,completed,clothing,cash,5,23.0,1830.24,13.0,3.0
O105410,C00782,2025-10-19,processing,clothing,sbp,4,20.0,779.73,19.0,
O105411,C00777,2025-10-24,processing,toys,card,1,17.0,780.23,3.0,
O105412,C00904,2026-07-31,completed,clothing,card,5,13.0,746.84,7.0,3.0
O105413,C00269,2026-02-17,delivered,beauty,cash,5,30.0,1530.17,3.0,4.0
O105414,C01797,2026-06-16,cancelled,home,sbp,2,14.0,3876.18,,
O105415,C00726,2024-10-21,delivered,clothing,sbp,3,30.0,2062.53,13.0,3.0
O105416,C01633,2024-12-02,delivered,electronics,wallet,5,4.0,3347.48,14.0,3.0
O105417,C00801,2024-10-19,processing,electronics,card,3,2.0,1167.93,12.0,
O105418,C00945,2024-06-19,completed,beauty,card,5,25.0,706.52,16.0,2.0
O105419,C00225,2025-10-31,delivered,beauty,card,3,25.0,2059.13,18.0,1.0
O105420,C01354,2026-07-31,completed,clothing,card,4,19.0,2937.81,1.0,5.0
O105421,C00120,2024-08-05,completed,clothing,sbp,5,4.0,4650.73,14.0,3.0
O105422,C01496,2025-07-19,cancelled,electronics,card,4,,-1439.72,,
O105423,C01764,2026-02-16,delivered,clothing,card,1,17.0,355.33,5.0,4.0
O105424,C00724,2024-10-15,delivered,beauty,cash,4,24.0,3104.99,2.0,4.0
O105425,C01776,2025-04-08,completed,electronics,card,1,15.0,180.14,11.0,3.0
O105426,C01398,2026-06-21,cancelled,electronics,card,2,19.0,1888.62,,
O105427,C00006,2026-07-15,completed,home,cash,1,8.0,433.46,1.0,5.0
O105428,C00406,2025-06-09,delivered,clothing,sbp,5,0.0,3114.63,7.0,4.0
O105429,C01283,2025-12-14,completed,electronics,card,4,22.0,12487.13,14.0,2.0
O105430,C01404,2025-07-06,delivered,clothing,card,2,1.0,792.84,2.0,4.0
O105431,C00188,2025-09-14,delivered,home,card,5,16.0,2754.21,3.0,5.0
O105432,C01370,2026-01-17,completed,toys,card,1,13.0,504.7,6.0,4.0
O105433,C01621,2025-02-21,delivered,beauty,card,2,19.0,202.36,9.0,5.0
O105434,C00184,2025-12-02,completed,home,card,4,18.0,3214.63,9.0,4.0
O105435,C01760,2025-11-16,delivered,beauty,sbp,5,21.0,379.62,1.0,5.0
O105436,C01067,2026-07-31,delivered,home,cash,2,2.0,1806.45,7.0,5.0
O105437,C01234,2025-12-31,cancelled,clothing,card,4,12.0,1133.43,,
O105438,C00102,2025-02-17,completed,electronics,card,1,9.0,272.98,10.0,3.0
O105439,C01227,2024-11-17,completed,electronics,card,2,,955.65,14.0,4.0
O105440,C00909,2025-10-06,completed,clothing,wallet,1,29.0,170.6,11.0,3.0
O105441,C00743,2025-08-20,completed,toys,sbp,3,7.0,1351.53,3.0,4.0
O105442,C01561,2024-12-13,delivered,home,sbp,2,2.0,410.12,5.0,4.0
O105443,C00499,2026-07-31,completed,toys,card,1,5.0,175.66,4.0,4.0
O105444,C00120,2025-03-01,completed,electronics,sbp,2,22.0,827.49,13.0,4.0
O105445,C00999,2026-07-31,completed,electronics,card,1,23.0,1311.35,7.0,4.0
O105446,C01488,2024-12-21,delivered,toys,card,1,6.0,878.13,11.0,3.0
O105447,C00268,2025-10-27,delivered,clothing,card,4,7.0,1275.73,20.0,1.0
O105448,C01970,2024-06-22,completed,clothing,card,1,15.0,432.26,3.0,5.0
O105449,C01345,2024-10-29,processing,electronics,card,1,11.0,319.13,18.0,
O105450,C01869,2024-05-01,completed,beauty,card,4,,758.17,12.0,3.0
O105451,C00941,2026-03-19,delivered,electronics,card,4,13.0,852.81,10.0,4.0
O105452,C00247,2026-07-31,completed,toys,card,1,16.0,608.96,14.0,3.0
O105453,C00356,2026-07-31,cancelled,electronics,card,2,25.0,549.44,,
O105454,C01002,2026-07-01,completed,electronics,card,4,20.0,1877.66,14.0,2.0
O105455,C01177,2024-12-04,processing,beauty,cash,1,26.0,217.78,1.0,
O105456,C01469,2026-07-06,delivered,clothing,card,5,7.0,4641.78,19.0,3.0
O105457,C01591,2026-03-10,delivered,electronics,card,4,6.0,3286.22,3.0,4.0
O105458,C01526,2025-01-12,delivered,home,wallet,4,15.0,6847.25,10.0,4.0
O105459,C01178,2025-04-03,completed,electronics,card,5,,7322.62,15.0,1.0
O105460,C00037,2026-05-10,completed,electronics,card,2,25.0,471.46,17.0,2.0
O105461,C01060,2025-05-24,processing,electronics,card,2,7.0,495.31,18.0,
O105462,C01639,2024-10-17,cancelled,clothing,card,3,13.0,1958.05,,
O105463,C01696,2026-02-20,completed,electronics,card,4,30.0,969.94,3.0,4.0
O105464,C01669,2025-10-15,completed,beauty,sbp,1,10.0,594.78,8.0,4.0
O105465,C00022,2025-09-29,completed,beauty,sbp,4,16.0,1494.16,16.0,2.0
O105466,C00871,2025-06-05,cancelled,electronics,card,5,14.0,5129.42,,
O105467,C01234,2025-11-15,delivered,clothing,card,4,0.0,4198.59,2.0,5.0
O105468,C00496,2025-03-22,delivered,home,card,1,6.0,385.63,8.0,3.0
O105469,C00820,2026-07-31,completed,home,cash,1,2.0,150.0,7.0,3.0
O105470,C00195,2026-07-31,processing,clothing,sbp,2,29.0,2211.53,18.0,
O105471,C00388,2026-02-17,completed,home,card,2,26.0,604.42,16.0,3.0
O105472,C00012,2026-07-31,completed,electronics,sbp,1,7.0,483.58,14.0,2.0
O105473,C01960,2025-05-02,processing,clothing,card,4,12.0,1766.8,10.0,
O105474,C01720,2026-02-28,delivered,electronics,cash,5,26.0,3350.06,2.0,4.0
O105475,C00808,2025-03-21,delivered,toys,card,2,28.0,598.99,15.0,2.0
O105476,C00009,2025-03-08,cancelled,clothing,card,1,17.0,201.35,,
O105477,C00671,2026-07-31,completed,home,cash,4,20.0,2225.05,6.0,5.0
O105478,C00869,2025-11-20,completed,clothing,cash,1,,954.51,7.0,4.0
O105479,C00339,2024-07-10,completed,electronics,sbp,2,16.0,893.0,14.0,2.0
O105480,C01324,2026-07-31,completed,electronics,card,1,9.0,445.41,1.0,5.0
O105481,C01996,2024-07-13,delivered,electronics,card,4,25.0,762.86,16.0,3.0
O105482,C01688,2025-06-25,delivered,home,cash,5,26.0,3717.07,12.0,3.0
O105483,C01713,2026-07-31,completed,home,card,2,22.0,1575.36,4.0,5.0
O105484,C01662,2026-07-04,cancelled,electronics,wallet,3,24.0,1356.7,,
O105485,C00140,2025-08-19,completed,clothing,sbp,3,18.0,677.99,4.0,4.0
O105486,C01103,2026-05-23,completed,clothing,card,5,18.0,2630.43,6.0,3.0
O105487,C01132,2026-01-12,completed,home,card,4,2.0,2250.72,1.0,5.0
O105488,C00202,2026-06-19,cancelled,clothing,cash,5,4.0,2384.29,,
O105489,C00295,2025-10-30,delivered,beauty,card,2,24.0,414.32,8.0,4.0
O105490,C01131,2025-04-01,processing,clothing,card,4,29.0,2414.44,14.0,
O105491,C01432,2024-07-16,cancelled,clothing,card,5,25.0,2806.16,,
O105492,C00419,2024-11-28,cancelled,home,card,1,21.0,688.84,,
O105493,C00969,2026-07-31,cancelled,beauty,sbp,3,27.0,1325.56,,
O105494,C00151,2026-04-11,delivered,clothing,card,5,16.0,6879.36,4.0,3.0
O105495,C00221,2024-05-06,processing,electronics,sbp,3,3.0,1476.01,6.0,
O105496,C01161,2025-09-25,delivered,electronics,sbp,3,8.0,4512.57,9.0,3.0
O105497,C01115,2025-02-16,completed,clothing,sbp,4,30.0,2355.68,20.0,3.0
O105498,C01501,2025-12-14,completed,home,sbp,3,26.0,585.21,19.0,1.0
O105499,C01822,2026-04-19,cancelled,home,card,3,13.0,2884.95,,
O105500,C00380,2025-04-26,completed,electronics,card,4,2.0,1472.82,4.0,5.0
O105501,C00683,2026-07-31,cancelled,electronics,cash,1,6.0,345.4,,
O105502,C01712,2025-11-22,processing,home,card,4,24.0,4522.28,1.0,
